PeriodId,HierarchyId,KpiId,ActivityGroupId,activity,spend,kpiValue,Enable0SpendDriver,conversionFactor,curveActivityFactor,curveCoefC,curveCoefD,curveGradient,optimalAiringLevel,WeeksOnAir,RetentionRate,AvgWeeklySupportAMP,proxyActivity,proxySpend,proxyRoi,proxyCurveCoefC,proxyCurveCoefD,proxyRetentionRate,proxyWeeksOnAir,proxyAvgWeeklySupportAMP,proxyWeeklyActivityPoint
5,1,3,38,218087.8,1635175.0,0.001,0.0,1.0,,,,,,12.0,0.2,60683.04244,,,,,,,,,
1,2,3,38,42250.1,0.001,0.001,0.0,1.0,,,,,,3.0,0.2,36674.38568,,,,,,,,,
2,2,3,38,36943.9,462029.0,8599.666163,0.0,1.0,,,,,,3.0,0.2,33486.54578,,,,,,,,,
3,2,3,38,74617.6,669244.0,12456.52325,0.0,1.0,,,,,,3.0,0.2,117598.3698,,,,,,,,,
4,2,3,38,64276.2,503902.0,9379.041096,0.0,1.0,,,,,,3.0,0.2,54972.86845,,,,,,,,,
5,2,3,38,218087.8,1635175.0,30435.23051,0.0,1.0,,,,,,12.0,0.2,60683.04244,,,,,,,,,
1,3,3,38,42250.1,0.001,,0.0,,,,,,,3.0,0.2,36674.38568,,,,,,,,,
2,3,3,38,36943.9,462029.0,,0.0,,,,,,,3.0,0.2,33486.54578,,,,,,,,,
3,3,3,38,74617.6,669244.0,,0.0,,,,,,,3.0,0.2,117598.3698,,,,,,,,,
4,3,3,38,64276.2,503902.0,,0.0,,,,,,,3.0,0.2,54972.86845,,,,,,,,,
5,3,3,38,218087.8,1635175.0,,0.0,,,,,,,12.0,0.2,60683.04244,,,,,,,,,
1,1,4,38,42250.1,0.001,0.001,0.0,1.0,,,,,,3.0,0.2,36674.38568,,,,,,,,,
2,1,4,38,36943.9,462029.0,0.001,0.0,1.0,,,,,,3.0,0.2,33486.54578,,,,,,,,,
3,1,4,38,74617.6,669244.0,0.001,0.0,1.0,,,,,,3.0,0.2,117598.3698,,,,,,,,,
4,1,4,38,64276.2,503902.0,0.001,0.0,1.0,,,,,,3.0,0.2,54972.86845,,,,,,,,,
5,1,4,38,218087.8,1635175.0,0.001,0.0,1.0,,,,,,12.0,0.2,60683.04244,,,,,,,,,
1,2,4,38,42250.1,0.001,1464730.39,0.0,1.0,,,,,,3.0,0.2,36674.38568,,,,,,,,,
2,2,4,38,36943.9,462029.0,2479929.64,0.0,1.0,,,,,,3.0,0.2,33486.54578,,,,,,,,,
3,2,4,38,74617.6,669244.0,3322436.78,0.0,1.0,,,,,,3.0,0.2,117598.3698,,,,,,,,,
4,2,4,38,64276.2,503902.0,2375998.57,0.0,1.0,,,,,,3.0,0.2,54972.86845,,,,,,,,,
5,2,4,38,218087.8,1635175.0,9643095.38,0.0,1.0,,,,,,12.0,0.2,60683.04244,,,,,,,,,
1,3,4,38,42250.1,0.001,,0.0,,,,,,,3.0,0.2,36674.38568,,,,,,,,,
2,3,4,38,36943.9,462029.0,,0.0,,,,,,,3.0,0.2,33486.54578,,,,,,,,,
3,3,4,38,74617.6,669244.0,,0.0,,,,,,,3.0,0.2,117598.3698,,,,,,,,,
4,3,4,38,64276.2,503902.0,,0.0,,,,,,,3.0,0.2,54972.86845,,,,,,,,,
5,3,4,38,218087.8,1635175.0,,0.0,,,,,,,12.0,0.2,60683.04244,,,,,,,,,
1,1,1,39,461.2,149989.0,0.001,0.0,1.0,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,1,1,39,480.6,88031.0,0.001,0.0,1.0,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,1,1,39,239.0,51700.0,0.001,0.0,1.0,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,1,1,39,588.2,93601.0,0.001,0.0,1.0,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,1,1,39,1769.0,383321.0,0.001,0.0,1.0,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,2,1,39,461.2,149989.0,79677.91,0.0,1.0,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,2,1,39,480.6,88031.0,37218.01,0.0,1.0,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,2,1,39,239.0,51700.0,33607.19,0.0,1.0,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,2,1,39,588.2,93601.0,54233.09,0.0,1.0,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,2,1,39,1769.0,383321.0,204736.2,0.0,1.0,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,3,1,39,461.2,149989.0,,0.0,,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,3,1,39,480.6,88031.0,,0.0,,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,3,1,39,239.0,51700.0,,0.0,,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,3,1,39,588.2,93601.0,,0.0,,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,3,1,39,1769.0,383321.0,,0.0,,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,1,2,39,461.2,149989.0,0.001,0.0,1.0,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,1,2,39,480.6,88031.0,0.001,0.0,1.0,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,1,2,39,239.0,51700.0,0.001,0.0,1.0,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,1,2,39,588.2,93601.0,0.001,0.0,1.0,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,1,2,39,1769.0,383321.0,0.001,0.0,1.0,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,2,2,39,461.2,149989.0,32223.66,0.0,1.0,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,2,2,39,480.6,88031.0,14458.14,0.0,1.0,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,2,2,39,239.0,51700.0,12171.68,0.0,1.0,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,2,2,39,588.2,93601.0,19767.91,0.0,1.0,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,2,2,39,1769.0,383321.0,78621.39,0.0,1.0,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,3,2,39,461.2,149989.0,,0.0,,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,3,2,39,480.6,88031.0,,0.0,,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,3,2,39,239.0,51700.0,,0.0,,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,3,2,39,588.2,93601.0,,0.0,,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,3,2,39,1769.0,383321.0,,0.0,,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,1,3,39,461.2,149989.0,0.001,0.0,1.0,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,1,3,39,480.6,88031.0,0.001,0.0,1.0,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,1,3,39,239.0,51700.0,0.001,0.0,1.0,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,1,3,39,588.2,93601.0,0.001,0.0,1.0,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,1,3,39,1769.0,383321.0,0.001,0.0,1.0,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,2,3,39,461.2,149989.0,2791.719412,0.0,1.0,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,2,3,39,480.6,88031.0,1638.505834,0.0,1.0,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,2,3,39,239.0,51700.0,962.2831913,0.0,1.0,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,2,3,39,588.2,93601.0,1742.179284,0.0,1.0,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,2,3,39,1769.0,383321.0,7134.687721,0.0,1.0,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,3,3,39,461.2,149989.0,,0.0,,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,3,3,39,480.6,88031.0,,0.0,,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,3,3,39,239.0,51700.0,,0.0,,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,3,3,39,588.2,93601.0,,0.0,,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,3,3,39,1769.0,383321.0,,0.0,,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,1,4,39,461.2,149989.0,0.001,0.0,1.0,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,1,4,39,480.6,88031.0,0.001,0.0,1.0,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,1,4,39,239.0,51700.0,0.001,0.0,1.0,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,1,4,39,588.2,93601.0,0.001,0.0,1.0,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,1,4,39,1769.0,383321.0,0.001,0.0,1.0,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,2,4,39,461.2,149989.0,127016.69,0.0,1.0,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,2,4,39,480.6,88031.0,59328.2,0.0,1.0,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,2,4,39,239.0,51700.0,53655.8,0.0,1.0,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,2,4,39,588.2,93601.0,86561.66,0.0,1.0,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,2,4,39,1769.0,383321.0,326562.35,0.0,1.0,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,3,4,39,461.2,149989.0,,0.0,,,,,,,3.0,0.15,439.8629476,,,,,,,,,
2,3,4,39,480.6,88031.0,,0.0,,,,,,,3.0,0.15,417.0083004,,,,,,,,,
3,3,4,39,239.0,51700.0,,0.0,,,,,,,3.0,0.15,422.0075282,,,,,,,,,
4,3,4,39,588.2,93601.0,,0.0,,,,,,,3.0,0.15,499.6361355,,,,,,,,,
5,3,4,39,1769.0,383321.0,,0.0,,,,,,,12.0,0.15,444.6287279,,,,,,,,,
1,1,1,40,18768.7,122303.3,0.001,0.0,1.0,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,1,1,40,18274.0,110748.9,0.001,0.0,1.0,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,1,1,40,27586.6,164181.9,0.001,0.0,1.0,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,1,1,40,34330.5,155033.4,0.001,0.0,1.0,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,1,1,40,98959.8,552267.5,0.001,0.0,1.0,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,2,1,40,18768.7,122303.3,350501.36,0.0,1.0,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,2,1,40,18274.0,110748.9,444643.55,0.0,1.0,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,2,1,40,27586.6,164181.9,603337.87,0.0,1.0,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,2,1,40,34330.5,155033.4,511027.37,0.0,1.0,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,2,1,40,98959.8,552267.5,1909510.15,0.0,1.0,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,3,1,40,18768.7,122303.3,,0.0,,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,3,1,40,18274.0,110748.9,,0.0,,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,3,1,40,27586.6,164181.9,,0.0,,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,3,1,40,34330.5,155033.4,,0.0,,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,3,1,40,98959.8,552267.5,,0.0,,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,1,2,40,18768.7,122303.3,0.001,0.0,1.0,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,1,2,40,18274.0,110748.9,0.001,0.0,1.0,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,1,2,40,27586.6,164181.9,0.001,0.0,1.0,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,1,2,40,34330.5,155033.4,0.001,0.0,1.0,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,1,2,40,98959.8,552267.5,0.001,0.0,1.0,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,2,2,40,18768.7,122303.3,142171.77,0.0,1.0,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,2,2,40,18274.0,110748.9,175669.84,0.0,1.0,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,2,2,40,27586.6,164181.9,222036.32,0.0,1.0,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,2,2,40,34330.5,155033.4,189923.82,0.0,1.0,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,2,2,40,98959.8,552267.5,729801.75,0.0,1.0,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,3,2,40,18768.7,122303.3,,0.0,,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,3,2,40,18274.0,110748.9,,0.0,,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,3,2,40,27586.6,164181.9,,0.0,,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,3,2,40,34330.5,155033.4,,0.0,,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,3,2,40,98959.8,552267.5,,0.0,,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,1,3,40,18768.7,122303.3,0.001,0.0,1.0,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,1,3,40,18274.0,110748.9,0.001,0.0,1.0,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,1,3,40,27586.6,164181.9,0.001,0.0,1.0,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,1,3,40,34330.5,155033.4,0.001,0.0,1.0,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,1,3,40,98959.8,552267.5,0.001,0.0,1.0,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,2,3,40,18768.7,122303.3,2276.410248,0.0,1.0,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,2,3,40,18274.0,110748.9,2061.350192,0.0,1.0,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,2,3,40,27586.6,164181.9,3055.889414,0.0,1.0,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,2,3,40,34330.5,155033.4,2885.60996,0.0,1.0,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,2,3,40,98959.8,552267.5,10279.25981,0.0,1.0,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,3,3,40,18768.7,122303.3,,0.0,,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,3,3,40,18274.0,110748.9,,0.0,,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,3,3,40,27586.6,164181.9,,0.0,,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,3,3,40,34330.5,155033.4,,0.0,,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,3,3,40,98959.8,552267.5,,0.0,,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,1,4,40,18768.7,122303.3,0.001,0.0,1.0,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,1,4,40,18274.0,110748.9,0.001,0.0,1.0,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,1,4,40,27586.6,164181.9,0.001,0.0,1.0,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,1,4,40,34330.5,155033.4,0.001,0.0,1.0,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,1,4,40,98959.8,552267.5,0.001,0.0,1.0,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,2,4,40,18768.7,122303.3,558635.27,0.0,1.0,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,2,4,40,18274.0,110748.9,708229.33,0.0,1.0,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,2,4,40,27586.6,164181.9,962659.2,0.0,1.0,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,2,4,40,34330.5,155033.4,814984.83,0.0,1.0,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,2,4,40,98959.8,552267.5,3044508.62,0.0,1.0,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,3,4,40,18768.7,122303.3,,0.0,,,,,,,13.0,0.16,16583.54502,,,,,,,,,
2,3,4,40,18274.0,110748.9,,0.0,,,,,,,13.0,0.16,17637.30335,,,,,,,,,
3,3,4,40,27586.6,164181.9,,0.0,,,,,,,13.0,0.16,26625.38365,,,,,,,,,
4,3,4,40,34330.5,155033.4,,0.0,,,,,,,13.0,0.16,34242.51038,,,,,,,,,
5,3,4,40,98959.8,552267.5,,0.0,,,,,,,52.0,0.16,23772.1856,,,,,,,,,
1,1,1,41,108459.2,505646.29,0.001,0.0,1.0,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,1,1,41,41710.4,201891.2,0.001,0.0,1.0,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,1,1,41,144263.5,670438.53,0.001,0.0,1.0,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,1,1,41,294433.0,1377976.02,0.001,0.0,1.0,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,2,1,41,108459.2,505646.29,326018.16,0.0,1.0,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,2,1,41,41710.4,201891.2,172227.53,0.0,1.0,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,2,1,41,144263.5,670438.53,489601.55,0.0,1.0,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,2,1,41,294433.0,1377976.02,987847.24,0.0,1.0,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,3,1,41,108459.2,505646.29,,0.0,,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,3,1,41,41710.4,201891.2,,0.0,,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,3,1,41,144263.5,670438.53,,0.0,,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,3,1,41,294433.0,1377976.02,,0.0,,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,1,2,41,108459.2,505646.29,0.001,0.0,1.0,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,1,2,41,41710.4,201891.2,0.001,0.0,1.0,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,1,2,41,144263.5,670438.53,0.001,0.0,1.0,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,1,2,41,294433.0,1377976.02,0.001,0.0,1.0,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,2,2,41,108459.2,505646.29,149720.74,0.0,1.0,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,2,2,41,41710.4,201891.2,77772.1,0.0,1.0,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,2,2,41,144263.5,670438.53,199325.85,0.0,1.0,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,2,2,41,294433.0,1377976.02,426818.7,0.0,1.0,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,3,2,41,108459.2,505646.29,,0.0,,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,3,2,41,41710.4,201891.2,,0.0,,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,3,2,41,144263.5,670438.53,,0.0,,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,3,2,41,294433.0,1377976.02,,0.0,,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,1,3,41,108459.2,505646.29,0.001,0.0,1.0,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,1,3,41,41710.4,201891.2,0.001,0.0,1.0,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,1,3,41,144263.5,670438.53,0.001,0.0,1.0,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,1,3,41,294433.0,1377976.02,0.001,0.0,1.0,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,2,3,41,108459.2,505646.29,0.001,0.0,1.0,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,2,3,41,41710.4,201891.2,0.001,0.0,1.0,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,2,3,41,144263.5,670438.53,0.001,0.0,1.0,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,2,3,41,294433.0,1377976.02,0.001,0.0,1.0,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,3,3,41,108459.2,505646.29,,0.0,,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,3,3,41,41710.4,201891.2,,0.0,,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,3,3,41,144263.5,670438.53,,0.0,,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,3,3,41,294433.0,1377976.02,,0.0,,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,1,4,41,108459.2,505646.29,0.001,0.0,1.0,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,1,4,41,41710.4,201891.2,0.001,0.0,1.0,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,1,4,41,144263.5,670438.53,0.001,0.0,1.0,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,1,4,41,294433.0,1377976.02,0.001,0.0,1.0,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,2,4,41,108459.2,505646.29,538208.68,0.0,1.0,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,2,4,41,41710.4,201891.2,284847.11,0.0,1.0,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,2,4,41,144263.5,670438.53,808033.24,0.0,1.0,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,2,4,41,294433.0,1377976.02,1631089.03,0.0,1.0,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,3,4,41,108459.2,505646.29,,0.0,,,,,,,13.0,0.0,5.009940924,,,,,,,,,
2,3,4,41,41710.4,201891.2,,0.0,,,,,,,5.0,0.0,1.341902648,,,,,,,,,
4,3,4,41,144263.5,670438.53,,0.0,,,,,,,13.0,0.0,4.837811135,,,,,,,,,
5,3,4,41,294433.0,1377976.02,,0.0,,,,,,,31.0,0.0,2.797413677,,,,,,,,,
1,1,1,43,1035750.4,334564.02,0.001,0.0,1.0,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,1,1,43,4466919.8,1110323.2,0.001,0.0,1.0,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,1,1,43,4068190.8,1257091.51,0.001,0.0,1.0,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,1,1,43,1881625.5,732375.91,0.001,0.0,1.0,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,1,1,43,11452486.5,3434354.64,0.001,0.0,1.0,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,2,1,43,1035750.4,334564.02,845592.14,0.0,1.0,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,2,1,43,4466919.8,1110323.2,2634690.61,0.0,1.0,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,2,1,43,4068190.8,1257091.51,2769681.51,0.0,1.0,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,2,1,43,1881625.5,732375.91,1825375.65,0.0,1.0,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,2,1,43,11452486.5,3434354.64,8075339.92,0.0,1.0,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,3,1,43,1035750.4,334564.02,,0.0,,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,3,1,43,4466919.8,1110323.2,,0.0,,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,3,1,43,4068190.8,1257091.51,,0.0,,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,3,1,43,1881625.5,732375.91,,0.0,,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,3,1,43,11452486.5,3434354.64,,0.0,,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,1,2,43,1035750.4,334564.02,0.001,0.0,1.0,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,1,2,43,4466919.8,1110323.2,0.001,0.0,1.0,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,1,2,43,4068190.8,1257091.51,0.001,0.0,1.0,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,1,2,43,1881625.5,732375.91,0.001,0.0,1.0,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,1,2,43,11452486.5,3434354.64,0.001,0.0,1.0,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,2,2,43,1035750.4,334564.02,339386.95,0.0,1.0,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,2,2,43,4466919.8,1110323.2,1032247.8,0.0,1.0,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,2,2,43,4068190.8,1257091.51,1023028.29,0.0,1.0,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,2,2,43,1881625.5,732375.91,654985.55,0.0,1.0,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,2,2,43,11452486.5,3434354.64,3049648.58,0.0,1.0,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,3,2,43,1035750.4,334564.02,,0.0,,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,3,2,43,4466919.8,1110323.2,,0.0,,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,3,2,43,4068190.8,1257091.51,,0.0,,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,3,2,43,1881625.5,732375.91,,0.0,,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,3,2,43,11452486.5,3434354.64,,0.0,,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,1,3,43,1035750.4,334564.02,0.001,0.0,1.0,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,1,3,43,4466919.8,1110323.2,0.001,0.0,1.0,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,1,3,43,4068190.8,1257091.51,0.001,0.0,1.0,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,1,3,43,1881625.5,732375.91,0.001,0.0,1.0,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,1,3,43,11452486.5,3434354.64,0.001,0.0,1.0,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,2,3,43,1035750.4,334564.02,2961.644768,0.0,1.0,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,2,3,43,4466919.8,1110323.2,9828.859947,0.0,1.0,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,2,3,43,4068190.8,1257091.51,11128.0899,0.0,1.0,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,2,3,43,1881625.5,732375.91,6483.175572,0.0,1.0,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,2,3,43,11452486.5,3434354.64,30401.77019,0.0,1.0,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,3,3,43,1035750.4,334564.02,,0.0,,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,3,3,43,4466919.8,1110323.2,,0.0,,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,3,3,43,4068190.8,1257091.51,,0.0,,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,3,3,43,1881625.5,732375.91,,0.0,,,,,,,13.0,0.01,901258.5817,,,,,,,,,
5,3,3,43,11452486.5,3434354.64,,0.0,,,,,,,51.0,0.01,1385301.579,,,,,,,,,
1,1,4,43,1035750.4,334564.02,0.001,0.0,1.0,,,,,,13.0,0.01,498760.8359,,,,,,,,,
2,1,4,43,4466919.8,1110323.2,0.001,0.0,1.0,,,,,,13.0,0.01,2173717.849,,,,,,,,,
3,1,4,43,4068190.8,1257091.51,0.001,0.0,1.0,,,,,,13.0,0.01,1967469.048,,,,,,,,,
4,1,4,43,1881625.5,732375.91,0.001,0.0,1.0,,,,,,13.0,0.01,901258.5817,,,,,,,,,
